
FM-removed
XY-Scan
nm
E	210.379	90.000	7.4995	187.8004	0.2528	1.8799	0.0000	6.8000
dPolE	210.379	90.000	99.9999	1.0000	0.0000	6.8000
uR	210.379	90.000	0.0280	1.0000	0.0000	6.8000
E	211.990	90.000	33.7352	3.1462	0.2735	0.5662	0.0000	6.8000
dPolE	211.990	90.000	99.9859	1.0000	0.0000	6.8000
uR	211.990	90.000	0.0229	1.0000	0.0000	6.8000
E	213.602	90.000	42.7965	320.5346	0.2514	0.4853	0.0000	6.8000
dPolE	213.602	90.000	99.9683	1.0000	0.0000	6.8000
uR	213.602	90.000	0.0092	1.0000	0.0000	6.8000
E	215.214	90.000	53.5698	247.2471	0.2370	0.4927	0.0000	6.8000
dPolE	215.214	90.000	99.9920	1.0000	0.0000	6.8000
uR	215.214	90.000	0.0124	1.0000	0.0000	6.8000
E	216.826	90.000	81.2729	48.4150	0.2507	1.6862	0.0000	6.8000
dPolE	216.826	90.000	99.8912	1.0000	0.0000	6.8000
uR	216.826	90.000	0.0113	1.0000	0.0000	6.8000
E	218.438	90.000	5.4565	58.1700	0.2513	2.8371	0.0000	6.8000
dPolE	218.438	90.000	99.9950	1.0000	0.0000	6.8000
uR	218.438	90.000	0.0059	1.0000	0.0000	6.8000
E	220.050	90.000	47.9403	185.6545	0.2747	0.4547	0.0000	6.8000
dPolE	220.050	90.000	99.9980	1.0000	0.0000	6.8000
uR	220.050	90.000	0.0044	1.0000	0.0000	6.8000
E	221.662	90.000	47.0368	349.8335	0.2497	0.3993	0.0000	6.8000
dPolE	221.662	90.000	99.9689	1.0000	0.0000	6.8000
uR	221.662	90.000	0.0056	1.0000	0.0000	6.8000
E	223.274	90.000	36.9490	191.5387	0.2772	0.4458	0.0000	6.8000
dPolE	223.274	90.000	99.9581	1.0000	0.0000	6.8000
uR	223.274	90.000	0.0047	1.0000	0.0000	6.8000
E	224.886	90.000	36.4889	5.6994	0.2833	0.4370	0.0000	6.8000
dPolE	224.886	90.000	99.9716	1.0000	0.0000	6.8000
uR	224.886	90.000	0.0050	1.0000	0.0000	6.8000
E	226.498	90.000	53.9907	32.9648	0.2923	0.4982	0.0000	6.8000
dPolE	226.498	90.000	99.9757	1.0000	0.0000	6.8000
uR	226.498	90.000	0.0030	1.0000	0.0000	6.8000
E	228.111	90.000	11.5972	264.1409	0.1831	1.2470	0.0000	6.8000
dPolE	228.111	90.000	99.9906	1.0000	0.0000	6.8000
uR	228.111	90.000	0.0026	1.0000	0.0000	6.8000
E	229.723	90.000	25.0809	146.9084	0.2694	0.5650	0.0000	6.8000
dPolE	229.723	90.000	99.9645	1.0000	0.0000	6.8000
uR	229.723	90.000	0.0031	1.0000	0.0000	6.8000
E	231.335	90.000	32.4835	316.1455	0.2804	0.5285	0.0000	6.8000
dPolE	231.335	90.000	99.9846	1.0000	0.0000	6.8000
uR	231.335	90.000	0.0020	1.0000	0.0000	6.8000
E	232.948	90.000	45.6209	123.9277	0.2696	0.4849	0.0000	6.8000
dPolE	232.948	90.000	99.9581	1.0000	0.0000	6.8000
uR	232.948	90.000	0.0018	1.0000	0.0000	6.8000
E	234.560	90.000	53.8803	338.9876	0.2752	0.3875	0.0000	6.8000
dPolE	234.560	90.000	99.9607	1.0000	0.0000	6.8000
uR	234.560	90.000	0.0018	1.0000	0.0000	6.8000
E	236.173	90.000	10.0525	165.2747	0.3044	1.1242	0.0000	6.8000
dPolE	236.173	90.000	99.8843	1.0000	0.0000	6.8000
uR	236.173	90.000	0.0023	1.0000	0.0000	6.8000
E	237.786	90.000	73.7270	103.9183	0.2397	1.1770	0.0000	6.8000
dPolE	237.786	90.000	99.9660	1.0000	0.0000	6.8000
uR	237.786	90.000	0.0021	1.0000	0.0000	6.8000
E	239.398	90.000	48.8962	135.9869	0.3150	0.5124	0.0000	6.8000
dPolE	239.398	90.000	99.9832	1.0000	0.0000	6.8000
uR	239.398	90.000	0.0013	1.0000	0.0000	6.8000
E	241.011	90.000	70.7421	62.6781	0.2544	0.9271	0.0000	6.8000
dPolE	241.011	90.000	99.9519	1.0000	0.0000	6.8000
uR	241.011	90.000	0.0012	1.0000	0.0000	6.8000
E	242.624	90.000	8.0028	295.2568	0.2140	2.1254	0.0000	6.8000
dPolE	242.624	90.000	99.8846	1.0000	0.0000	6.8000
uR	242.624	90.000	0.0018	1.0000	0.0000	6.8000
E	244.237	90.000	74.1302	11.2796	0.3127	0.6688	0.0000	6.8000
dPolE	244.237	90.000	99.9090	1.0000	0.0000	6.8000
uR	244.237	90.000	0.0013	1.0000	0.0000	6.8000
E	245.850	90.000	31.1374	167.4823	0.3128	0.3946	0.0000	6.8000
dPolE	245.850	90.000	99.9330	1.0000	0.0000	6.8000
uR	245.850	90.000	0.0012	1.0000	0.0000	6.8000
E	247.463	90.000	60.1819	261.1985	0.2792	0.7095	0.0000	6.8000
dPolE	247.463	90.000	99.9910	1.0000	0.0000	6.8000
uR	247.463	90.000	0.0011	1.0000	0.0000	6.8000
E	249.076	90.000	10.0119	109.3128	0.2153	1.8564	0.0000	6.8000
dPolE	249.076	90.000	99.9623	1.0000	0.0000	6.8000
uR	249.076	90.000	0.0008	1.0000	0.0000	6.8000
E	250.689	90.000	46.2920	142.9537	0.3252	0.4737	0.0000	6.8000
dPolE	250.689	90.000	99.9985	1.0000	0.0000	6.8000
uR	250.689	90.000	0.0006	1.0000	0.0000	6.8000
E	252.302	90.000	31.4634	115.4916	0.3201	0.7140	0.0000	6.8000
dPolE	252.302	90.000	99.9778	1.0000	0.0000	6.8000
uR	252.302	90.000	0.0008	1.0000	0.0000	6.8000
E	253.916	90.000	45.4966	166.0811	0.2812	0.3070	0.0000	6.8000
dPolE	253.916	90.000	99.9428	1.0000	0.0000	6.8000
uR	253.916	90.000	0.0010	1.0000	0.0000	6.8000
E	255.529	90.000	9.7038	159.5481	0.2908	1.0713	0.0000	6.8000
