
FM-removed
XY-Scan
nm
E	210.379	90.000	18.5669	233.9228	0.2546	0.8458	0.0000	6.8000
dPolE	210.379	90.000	99.9539	1.0000	0.0000	6.8000
uR	210.379	90.000	0.0328	1.0000	0.0000	6.8000
E	211.990	90.000	17.0025	56.1405	0.2778	1.0009	0.0000	6.8000
dPolE	211.990	90.000	99.9766	1.0000	0.0000	6.8000
uR	211.990	90.000	0.0135	1.0000	0.0000	6.8000
E	213.602	90.000	52.1479	3.5880	0.2551	0.4928	0.0000	6.8000
dPolE	213.602	90.000	99.9355	1.0000	0.0000	6.8000
uR	213.602	90.000	0.0136	1.0000	0.0000	6.8000
E	215.214	90.000	84.3862	88.3994	0.2186	2.4527	0.0000	6.8000
dPolE	215.214	90.000	99.9905	1.0000	0.0000	6.8000
uR	215.214	90.000	0.0047	1.0000	0.0000	6.8000
E	216.826	90.000	31.1708	58.7785	0.2689	0.5994	0.0000	6.8000
dPolE	216.826	90.000	99.8914	1.0000	0.0000	6.8000
uR	216.826	90.000	0.0110	1.0000	0.0000	6.8000
E	218.438	90.000	51.8133	340.3221	0.2925	0.5240	0.0000	6.8000
dPolE	218.438	90.000	99.8529	1.0000	0.0000	6.8000
uR	218.438	90.000	0.0101	1.0000	0.0000	6.8000
E	220.050	90.000	48.5550	142.8459	0.2598	0.4668	0.0000	6.8000
dPolE	220.050	90.000	99.9539	1.0000	0.0000	6.8000
uR	220.050	90.000	0.0056	1.0000	0.0000	6.8000
E	221.662	90.000	54.3478	196.5584	0.2467	0.4222	0.0000	6.8000
dPolE	221.662	90.000	99.9872	1.0000	0.0000	6.8000
uR	221.662	90.000	0.0053	1.0000	0.0000	6.8000
E	223.274	90.000	54.1238	347.7366	0.2731	0.4453	0.0000	6.8000
dPolE	223.274	90.000	99.9232	1.0000	0.0000	6.8000
uR	223.274	90.000	0.0054	1.0000	0.0000	6.8000
E	224.886	90.000	19.2743	259.9502	0.2410	0.9008	0.0000	6.8000
dPolE	224.886	90.000	99.9999	1.0000	0.0000	6.8000
uR	224.886	90.000	0.0031	1.0000	0.0000	6.8000
E	226.498	90.000	68.1846	127.8938	0.2712	0.7739	0.0000	6.8000
dPolE	226.498	90.000	99.9630	1.0000	0.0000	6.8000
uR	226.498	90.000	0.0029	1.0000	0.0000	6.8000
E	228.111	90.000	71.1223	189.7017	0.2647	0.6024	0.0000	6.8000
dPolE	228.111	90.000	99.9290	1.0000	0.0000	6.8000
uR	228.111	90.000	0.0034	1.0000	0.0000	6.8000
E	229.723	90.000	14.2811	357.5612	0.3116	0.8609	0.0000	6.8000
dPolE	229.723	90.000	99.9856	1.0000	0.0000	6.8000
uR	229.723	90.000	0.0025	1.0000	0.0000	6.8000
E	231.335	90.000	14.2130	357.2268	0.2935	0.7892	0.0000	6.8000
dPolE	231.335	90.000	99.9842	1.0000	0.0000	6.8000
uR	231.335	90.000	0.0017	1.0000	0.0000	6.8000
E	232.948	90.000	54.6578	174.9235	0.2699	0.3569	0.0000	6.8000
dPolE	232.948	90.000	99.9455	1.0000	0.0000	6.8000
uR	232.948	90.000	0.0024	1.0000	0.0000	6.8000
E	234.560	90.000	61.3368	343.3997	0.2891	0.4466	0.0000	6.8000
dPolE	234.560	90.000	99.9096	1.0000	0.0000	6.8000
uR	234.560	90.000	0.0026	1.0000	0.0000	6.8000
E	236.173	90.000	23.6364	221.6948	0.3087	0.7194	0.0000	6.8000
dPolE	236.173	90.000	99.9761	1.0000	0.0000	6.8000
uR	236.173	90.000	0.0016	1.0000	0.0000	6.8000
