
FM-removed
XY-Scan
nm
E	210.379	90.000	13.8146	191.9627	0.2561	1.0645	0.0000	6.8000
dPolE	210.379	90.000	99.9999	1.0000	0.0000	6.8000
uR	210.379	90.000	0.0205	1.0000	0.0000	6.8000
E	211.990	90.000	35.3597	131.3549	0.2655	0.5534	0.0000	6.8000
dPolE	211.990	90.000	99.8559	1.0000	0.0000	6.8000
uR	211.990	90.000	0.0250	1.0000	0.0000	6.8000
E	213.602	90.000	27.2194	174.0726	0.2636	0.6070	0.0000	6.8000
dPolE	213.602	90.000	99.9866	1.0000	0.0000	6.8000
uR	213.602	90.000	0.0088	1.0000	0.0000	6.8000
E	215.214	90.000	45.5269	214.0666	0.2367	0.4453	0.0000	6.8000
dPolE	215.214	90.000	99.9892	1.0000	0.0000	6.8000
uR	215.214	90.000	0.0076	1.0000	0.0000	6.8000
E	216.826	90.000	23.8675	137.9331	0.2661	0.6895	0.0000	6.8000
dPolE	216.826	90.000	99.9899	1.0000	0.0000	6.8000
uR	216.826	90.000	0.0086	1.0000	0.0000	6.8000
E	218.438	90.000	52.8159	344.6911	0.2751	0.4932	0.0000	6.8000
dPolE	218.438	90.000	99.9594	1.0000	0.0000	6.8000
uR	218.438	90.000	0.0056	1.0000	0.0000	6.8000
E	220.050	90.000	32.0597	37.6996	0.2662	0.5344	0.0000	6.8000
dPolE	220.050	90.000	99.9546	1.0000	0.0000	6.8000
uR	220.050	90.000	0.0090	1.0000	0.0000	6.8000
E	221.662	90.000	64.0388	350.0693	0.2440	0.4954	0.0000	6.8000
dPolE	221.662	90.000	99.9626	1.0000	0.0000	6.8000
uR	221.662	90.000	0.0047	1.0000	0.0000	6.8000
E	223.274	90.000	59.7945	19.7363	0.2637	0.4831	0.0000	6.8000
dPolE	223.274	90.000	99.9742	1.0000	0.0000	6.8000
uR	223.274	90.000	0.0036	1.0000	0.0000	6.8000
E	224.886	90.000	20.7498	78.3628	0.2500	0.8618	0.0000	6.8000
dPolE	224.886	90.000	99.9662	1.0000	0.0000	6.8000
uR	224.886	90.000	0.0036	1.0000	0.0000	6.8000
E	226.498	90.000	62.5098	215.9011	0.2806	0.5784	0.0000	6.8000
dPolE	226.498	90.000	99.9867	1.0000	0.0000	6.8000
uR	226.498	90.000	0.0021	1.0000	0.0000	6.8000
E	228.111	90.000	34.6081	342.4527	0.2465	0.3792	0.0000	6.8000
dPolE	228.111	90.000	99.9799	1.0000	0.0000	6.8000
uR	228.111	90.000	0.0023	1.0000	0.0000	6.8000
E	229.723	90.000	39.4967	30.5970	0.2840	0.4423	0.0000	6.8000
dPolE	229.723	90.000	99.9702	1.0000	0.0000	6.8000
uR	229.723	90.000	0.0022	1.0000	0.0000	6.8000
E	231.335	90.000	34.6093	84.3930	0.2630	0.5829	0.0000	6.8000
dPolE	231.335	90.000	99.9909	1.0000	0.0000	6.8000
uR	231.335	90.000	0.0022	1.0000	0.0000	6.8000
E	232.948	90.000	21.6845	5.4202	0.2835	0.5162	0.0000	6.8000
dPolE	232.948	90.000	99.9975	1.0000	0.0000	6.8000
uR	232.948	90.000	0.0009	1.0000	0.0000	6.8000
E	234.560	90.000	13.6153	20.3391	0.2692	0.8062	0.0000	6.8000
dPolE	234.560	90.000	99.9893	1.0000	0.0000	6.8000
uR	234.560	90.000	0.0017	1.0000	0.0000	6.8000
E	236.173	90.000	43.3189	188.9882	0.3018	0.3636	0.0000	6.8000
dPolE	236.173	90.000	99.9486	1.0000	0.0000	6.8000
uR	236.173	90.000	0.0018	1.0000	0.0000	6.8000
E	237.786	90.000	30.1577	163.0063	0.3200	0.4611	0.0000	6.8000
dPolE	237.786	90.000	99.8439	1.0000	0.0000	6.8000
uR	237.786	90.000	0.0026	1.0000	0.0000	6.8000
E	239.398	90.000	7.4820	258.8561	0.1898	2.3415	0.0000	6.8000
dPolE	239.398	90.000	99.9092	1.0000	0.0000	6.8000
uR	239.398	90.000	0.0021	1.0000	0.0000	6.8000
E	241.011	90.000	75.8444	229.6731	0.2579	1.1051	0.0000	6.8000
dPolE	241.011	90.000	99.9464	1.0000	0.0000	6.8000
uR	241.011	90.000	0.0012	1.0000	0.0000	6.8000
E	242.624	90.000	56.8634	231.4023	0.2902	0.5595	0.0000	6.8000
dPolE	242.624	90.000	99.9891	1.0000	0.0000	6.8000
uR	242.624	90.000	0.0009	1.0000	0.0000	6.8000
E	244.237	90.000	34.1155	15.6599	0.3139	0.3928	0.0000	6.8000
dPolE	244.237	90.000	99.9511	1.0000	0.0000	6.8000
uR	244.237	90.000	0.0012	1.0000	0.0000	6.8000
E	245.850	90.000	33.4010	204.9195	0.3083	0.4308	0.0000	6.8000
dPolE	245.850	90.000	99.9989	1.0000	0.0000	6.8000
uR	245.850	90.000	0.0010	1.0000	0.0000	6.8000
E	247.463	90.000	39.9340	185.7518	0.2941	0.3143	0.0000	6.8000
dPolE	247.463	90.000	99.9178	1.0000	0.0000	6.8000
uR	247.463	90.000	0.0015	1.0000	0.0000	6.8000
E	249.076	90.000	14.9382	20.9637	0.3188	0.7952	0.0000	6.8000
dPolE	249.076	90.000	99.9804	1.0000	0.0000	6.8000
uR	249.076	90.000	0.0007	1.0000	0.0000	6.8000
E	250.689	90.000	55.9697	9.3831	0.3243	0.3706	0.0000	6.8000
dPolE	250.689	90.000	99.9803	1.0000	0.0000	6.8000
uR	250.689	90.000	0.0005	1.0000	0.0000	6.8000
E	252.302	90.000	43.1946	249.4917	0.3364	0.6435	0.0000	6.8000
dPolE	252.302	90.000	99.9923	1.0000	0.0000	6.8000
uR	252.302	90.000	0.0007	1.0000	0.0000	6.8000
E	253.916	90.000	22.7839	215.6884	0.2703	0.5769	0.0000	6.8000
dPolE	253.916	90.000	99.9799	1.0000	0.0000	6.8000
uR	253.916	90.000	0.0006	1.0000	0.0000	6.8000
E	255.529	90.000	50.2187	179.3814	0.2972	0.3040	0.0000	6.8000
dPolE	255.529	90.000	99.9856	1.0000	0.0000	6.8000
uR	255.529	90.000	0.0005	1.0000	0.0000	6.8000
E	257.142	90.000	49.1473	184.5199	0.3051	0.3125	0.0000	6.8000
dPolE	257.142	90.000	99.9819	1.0000	0.0000	6.8000
uR	257.142	90.000	0.0005	1.0000	0.0000	6.8000
E	258.756	90.000	80.5085	215.8185	0.2646	1.3206	0.0000	6.8000
dPolE	258.756	90.000	99.9506	1.0000	0.0000	6.8000
uR	258.756	90.000	0.0006	1.0000	0.0000	6.8000
E	260.369	90.000	36.0686	25.3506	0.3097	0.4084	0.0000	6.8000
dPolE	260.369	90.000	99.9788	1.0000	0.0000	6.8000
uR	260.369	90.000	0.0007	1.0000	0.0000	6.8000
E	261.983	90.000	36.5809	1.0977	0.2872	0.3016	0.0000	6.8000
dPolE	261.983	90.000	99.9809	1.0000	0.0000	6.8000
uR	261.983	90.000	0.0005	1.0000	0.0000	6.8000
E	263.596	90.000	27.3124	176.1042	0.2898	0.3601	0.0000	6.8000
dPolE	263.596	90.000	99.9619	1.0000	0.0000	6.8000
uR	263.596	90.000	0.0008	1.0000	0.0000	6.8000
E	265.210	90.000	66.8792	177.1071	0.3106	0.4365	0.0000	6.8000
dPolE	265.210	90.000	99.9416	1.0000	0.0000	6.8000
uR	265.210	90.000	0.0007	1.0000	0.0000	6.8000
E	266.823	90.000	62.3744	151.9347	0.2786	0.4526	0.0000	6.8000
dPolE	266.823	90.000	99.9316	1.0000	0.0000	6.8000
uR	266.823	90.000	0.0009	1.0000	0.0000	6.8000
E	268.437	90.000	19.8162	82.3827	0.2151	0.8879	0.0000	6.8000
dPolE	268.437	90.000	99.9901	1.0000	0.0000	6.8000
uR	268.437	90.000	0.0006	1.0000	0.0000	6.8000
E	270.051	90.000	63.2777	347.4234	0.2707	0.3708	0.0000	6.8000
dPolE	270.051	90.000	99.9628	1.0000	0.0000	6.8000
uR	270.051	90.000	0.0009	1.0000	0.0000	6.8000
E	271.665	90.000	35.7389	185.2261	0.2608	0.2886	0.0000	6.8000
dPolE	271.665	90.000	99.9836	1.0000	0.0000	6.8000
uR	271.665	90.000	0.0006	1.0000	0.0000	6.8000
E	273.279	90.000	13.6960	10.1330	0.2681	0.6393	0.0000	6.8000
dPolE	273.279	90.000	99.9320	1.0000	0.0000	6.8000
uR	273.279	90.000	0.0009	1.0000	0.0000	6.8000
E	274.892	90.000	43.7947	355.1150	0.2794	0.2978	0.0000	6.8000
dPolE	274.892	90.000	99.8774	1.0000	0.0000	6.8000
uR	274.892	90.000	0.0009	1.0000	0.0000	6.8000
E	276.506	90.000	29.0214	162.5022	0.2553	0.3580	0.0000	6.8000
dPolE	276.506	90.000	99.9791	1.0000	0.0000	6.8000
uR	276.506	90.000	0.0007	1.0000	0.0000	6.8000
E	278.120	90.000	40.4246	187.5311	0.2682	0.2978	0.0000	6.8000
dPolE	278.120	90.000	99.9991	1.0000	0.0000	6.8000
uR	278.120	90.000	0.0007	1.0000	0.0000	6.8000
E	279.734	90.000	20.8601	112.8211	0.2140	0.7451	0.0000	6.8000
dPolE	279.734	90.000	99.9943	1.0000	0.0000	6.8000
uR	279.734	90.000	0.0008	1.0000	0.0000	6.8000
E	281.349	90.000	33.2761	75.7302	0.2496	0.5626	0.0000	6.8000
dPolE	281.349	90.000	99.9945	1.0000	0.0000	6.8000
uR	281.349	90.000	0.0006	1.0000	0.0000	6.8000
E	282.963	90.000	77.9862	182.1592	0.2632	0.7193	0.0000	6.8000
dPolE	282.963	90.000	99.9556	1.0000	0.0000	6.8000
uR	282.963	90.000	0.0007	1.0000	0.0000	6.8000
E	284.577	90.000	55.5404	242.9346	0.2432	0.5009	0.0000	6.8000
dPolE	284.577	90.000	99.9914	1.0000	0.0000	6.8000
uR	284.577	90.000	0.0003	1.0000	0.0000	6.8000
E	286.191	90.000	49.6582	288.8527	0.2483	0.4890	0.0000	6.8000
dPolE	286.191	90.000	99.9875	1.0000	0.0000	6.8000
uR	286.191	90.000	0.0007	1.0000	0.0000	6.8000
E	287.805	90.000	62.2143	319.8142	0.2230	0.4417	0.0000	6.8000
dPolE	287.805	90.000	99.9936	1.0000	0.0000	6.8000
uR	287.805	90.000	0.0005	1.0000	0.0000	6.8000
E	289.420	90.000	34.3485	175.7128	0.2278	0.2844	0.0000	6.8000
dPolE	289.420	90.000	99.9942	1.0000	0.0000	6.8000
uR	289.420	90.000	0.0006	1.0000	0.0000	6.8000
E	291.034	90.000	19.5085	188.4291	0.2354	0.4482	0.0000	6.8000
dPolE	291.034	90.000	99.9971	1.0000	0.0000	6.8000
uR	291.034	90.000	0.0008	1.0000	0.0000	6.8000
E	292.649	90.000	46.3615	241.2619	0.2173	0.4013	0.0000	6.8000
dPolE	292.649	90.000	99.9817	1.0000	0.0000	6.8000
uR	292.649	90.000	0.0004	1.0000	0.0000	6.8000
E	294.263	90.000	18.6859	326.1733	0.2172	0.5715	0.0000	6.8000
dPolE	294.263	90.000	99.9999	1.0000	0.0000	6.8000
uR	294.263	90.000	0.0004	1.0000	0.0000	6.8000
E	295.877	90.000	79.8287	149.9916	0.2124	0.9557	0.0000	6.8000
dPolE	295.877	90.000	99.9750	1.0000	0.0000	6.8000
uR	295.877	90.000	0.0004	1.0000	0.0000	6.8000
E	297.492	90.000	70.2663	37.0574	0.2081	0.5469	0.0000	6.8000
dPolE	297.492	90.000	99.9799	1.0000	0.0000	6.8000
uR	297.492	90.000	0.0004	1.0000	0.0000	6.8000
E	299.107	90.000	26.8411	29.3743	0.1862	0.3469	0.0000	6.8000
dPolE	299.107	90.000	99.9962	1.0000	0.0000	6.8000
uR	299.107	90.000	0.0002	1.0000	0.0000	6.8000
E	300.721	90.000	82.4901	95.9052	0.1462	1.6855	0.0000	6.8000
dPolE	300.721	90.000	99.9753	1.0000	0.0000	6.8000
uR	300.721	90.000	0.0004	1.0000	0.0000	6.8000
E	302.336	90.000	86.5367	94.1222	0.1244	3.1814	0.0000	6.8000
dPolE	302.336	90.000	99.9690	1.0000	0.0000	6.8000
uR	302.336	90.000	0.0005	1.0000	0.0000	6.8000
E	303.950	90.000	72.5655	192.5133	0.2021	0.4764	0.0000	6.8000
dPolE	303.950	90.000	99.9496	1.0000	0.0000	6.8000
uR	303.950	90.000	0.0005	1.0000	0.0000	6.8000
E	305.565	90.000	65.2281	166.5740	0.2075	0.3732	0.0000	6.8000
dPolE	305.565	90.000	99.9834	1.0000	0.0000	6.8000
uR	305.565	90.000	0.0004	1.0000	0.0000	6.8000
E	307.180	90.000	37.8975	5.2658	0.1888	0.2597	0.0000	6.8000
dPolE	307.180	90.000	99.9960	1.0000	0.0000	6.8000
uR	307.180	90.000	0.0004	1.0000	0.0000	6.8000
E	308.795	90.000	15.5788	57.8529	0.1601	0.6742	0.0000	6.8000
dPolE	308.795	90.000	99.9872	1.0000	0.0000	6.8000
uR	308.795	90.000	0.0003	1.0000	0.0000	6.8000
E	310.410	90.000	33.9583	254.4547	0.1726	0.3788	0.0000	6.8000
dPolE	310.410	90.000	99.9899	1.0000	0.0000	6.8000
uR	310.410	90.000	0.0003	1.0000	0.0000	6.8000
E	312.024	90.000	24.5513	10.6670	0.1942	0.3616	0.0000	6.8000
dPolE	312.024	90.000	99.9870	1.0000	0.0000	6.8000
uR	312.024	90.000	0.0004	1.0000	0.0000	6.8000
E	313.639	90.000	3.4703	126.6124	0.1605	2.9276	0.0000	6.8000
dPolE	313.639	90.000	99.9826	1.0000	0.0000	6.8000
uR	313.639	90.000	0.0004	1.0000	0.0000	6.8000
E	315.254	90.000	14.7878	0.4386	0.1893	0.5429	0.0000	6.8000
dPolE	315.254	90.000	99.9981	1.0000	0.0000	6.8000
uR	315.254	90.000	0.0005	1.0000	0.0000	6.8000
E	316.869	90.000	45.9271	347.8211	0.1927	0.2807	0.0000	6.8000
dPolE	316.869	90.000	99.9582	1.0000	0.0000	6.8000
uR	316.869	90.000	0.0005	1.0000	0.0000	6.8000
E	318.484	90.000	75.0629	60.2188	0.1392	0.6155	0.0000	6.8000
dPolE	318.484	90.000	99.9987	1.0000	0.0000	6.8000
uR	318.484	90.000	0.0001	1.0000	0.0000	6.8000
E	320.099	90.000	35.7514	142.7128	0.1665	0.2977	0.0000	6.8000
dPolE	320.099	90.000	99.9910	1.0000	0.0000	6.8000
uR	320.099	90.000	0.0003	1.0000	0.0000	6.8000
E	321.714	90.000	21.1008	328.8532	0.1726	0.4347	0.0000	6.8000
dPolE	321.714	90.000	99.9991	1.0000	0.0000	6.8000
uR	321.714	90.000	0.0002	1.0000	0.0000	6.8000
E	323.330	90.000	11.1601	310.6441	0.1512	0.8120	0.0000	6.8000
dPolE	323.330	90.000	99.9565	1.0000	0.0000	6.8000
uR	323.330	90.000	0.0006	1.0000	0.0000	6.8000
E	324.945	90.000	45.0808	2.5367	0.1685	0.2544	0.0000	6.8000
dPolE	324.945	90.000	99.9990	1.0000	0.0000	6.8000
uR	324.945	90.000	0.0002	1.0000	0.0000	6.8000
E	326.560	90.000	51.3416	226.9260	0.1691	0.3131	0.0000	6.8000
dPolE	326.560	90.000	99.9848	1.0000	0.0000	6.8000
uR	326.560	90.000	0.0004	1.0000	0.0000	6.8000
E	328.175	90.000	40.4309	227.2572	0.1670	0.3057	0.0000	6.8000
dPolE	328.175	90.000	99.9899	1.0000	0.0000	6.8000
uR	328.175	90.000	0.0005	1.0000	0.0000	6.8000
E	329.790	90.000	65.7830	206.0767	0.1595	0.3573	0.0000	6.8000
dPolE	329.790	90.000	99.9940	1.0000	0.0000	6.8000
