
FM-removed
XY-Scan
nm
E	210.379	90.000	51.3784	172.7522	0.2622	0.5168	0.0000	6.8000
dPolE	210.379	90.000	99.9866	1.0000	0.0000	6.8000
uR	210.379	90.000	0.0219	1.0000	0.0000	6.8000
E	211.990	90.000	63.8798	19.6610	0.2543	0.6194	0.0000	6.8000
dPolE	211.990	90.000	99.9579	1.0000	0.0000	6.8000
uR	211.990	90.000	0.0150	1.0000	0.0000	6.8000
E	213.602	90.000	14.0157	262.2313	0.2331	1.0415	0.0000	6.8000
dPolE	213.602	90.000	99.9973	1.0000	0.0000	6.8000
uR	213.602	90.000	0.0072	1.0000	0.0000	6.8000
E	215.214	90.000	45.4873	153.9700	0.2303	0.4282	0.0000	6.8000
dPolE	215.214	90.000	99.9923	1.0000	0.0000	6.8000
uR	215.214	90.000	0.0104	1.0000	0.0000	6.8000
E	216.826	90.000	25.4415	355.6684	0.2688	0.6120	0.0000	6.8000
dPolE	216.826	90.000	99.9721	1.0000	0.0000	6.8000
uR	216.826	90.000	0.0088	1.0000	0.0000	6.8000
E	218.438	90.000	67.1146	215.4610	0.2711	0.7002	0.0000	6.8000
dPolE	218.438	90.000	99.9687	1.0000	0.0000	6.8000
uR	218.438	90.000	0.0055	1.0000	0.0000	6.8000
E	220.050	90.000	17.1127	343.2632	0.2582	0.7764	0.0000	6.8000
dPolE	220.050	90.000	99.8796	1.0000	0.0000	6.8000
uR	220.050	90.000	0.0087	1.0000	0.0000	6.8000
E	221.662	90.000	80.3831	245.4384	0.2141	1.4779	0.0000	6.8000
dPolE	221.662	90.000	99.9768	1.0000	0.0000	6.8000
uR	221.662	90.000	0.0074	1.0000	0.0000	6.8000
E	223.274	90.000	38.8561	300.7676	0.2630	0.5114	0.0000	6.8000
dPolE	223.274	90.000	99.9995	1.0000	0.0000	6.8000
uR	223.274	90.000	0.0020	1.0000	0.0000	6.8000
E	224.886	90.000	31.7938	244.5101	0.2719	0.6035	0.0000	6.8000
dPolE	224.886	90.000	99.9921	1.0000	0.0000	6.8000
uR	224.886	90.000	0.0018	1.0000	0.0000	6.8000
E	226.498	90.000	28.2062	290.3824	0.2759	0.6901	0.0000	6.8000
dPolE	226.498	90.000	99.9605	1.0000	0.0000	6.8000
uR	226.498	90.000	0.0036	1.0000	0.0000	6.8000
E	228.111	90.000	39.6058	11.2893	0.2514	0.3570	0.0000	6.8000
dPolE	228.111	90.000	99.9481	1.0000	0.0000	6.8000
uR	228.111	90.000	0.0037	1.0000	0.0000	6.8000
E	229.723	90.000	40.2745	304.2291	0.2912	0.5378	0.0000	6.8000
dPolE	229.723	90.000	99.9933	1.0000	0.0000	6.8000
uR	229.723	90.000	0.0021	1.0000	0.0000	6.8000
E	231.335	90.000	43.7486	238.7847	0.2815	0.5170	0.0000	6.8000
dPolE	231.335	90.000	99.9986	1.0000	0.0000	6.8000
uR	231.335	90.000	0.0021	1.0000	0.0000	6.8000
E	232.948	90.000	60.3165	187.8256	0.2726	0.3991	0.0000	6.8000
dPolE	232.948	90.000	99.9347	1.0000	0.0000	6.8000
uR	232.948	90.000	0.0022	1.0000	0.0000	6.8000
E	234.560	90.000	11.7270	181.3855	0.2784	0.8451	0.0000	6.8000
dPolE	234.560	90.000	99.9939	1.0000	0.0000	6.8000
uR	234.560	90.000	0.0017	1.0000	0.0000	6.8000
E	236.173	90.000	50.0251	80.7544	0.3035	0.6172	0.0000	6.8000
dPolE	236.173	90.000	99.9829	1.0000	0.0000	6.8000
uR	236.173	90.000	0.0018	1.0000	0.0000	6.8000
E	237.786	90.000	63.8929	22.5189	0.3061	0.5160	0.0000	6.8000
dPolE	237.786	90.000	99.9836	1.0000	0.0000	6.8000
uR	237.786	90.000	0.0010	1.0000	0.0000	6.8000
E	239.398	90.000	43.3969	247.7763	0.3038	0.5786	0.0000	6.8000
dPolE	239.398	90.000	99.9930	1.0000	0.0000	6.8000
uR	239.398	90.000	0.0018	1.0000	0.0000	6.8000
E	241.011	90.000	23.0075	349.0010	0.3104	0.4967	0.0000	6.8000
dPolE	241.011	90.000	99.9096	1.0000	0.0000	6.8000
uR	241.011	90.000	0.0016	1.0000	0.0000	6.8000
E	242.624	90.000	22.8448	184.3272	0.3070	0.4668	0.0000	6.8000
dPolE	242.624	90.000	99.9691	1.0000	0.0000	6.8000
uR	242.624	90.000	0.0014	1.0000	0.0000	6.8000
E	244.237	90.000	11.6796	91.5251	0.1942	1.5566	0.0000	6.8000
dPolE	244.237	90.000	99.9882	1.0000	0.0000	6.8000
uR	244.237	90.000	0.0008	1.0000	0.0000	6.8000
E	245.850	90.000	19.5128	216.3625	0.2813	0.7071	0.0000	6.8000
dPolE	245.850	90.000	99.9308	1.0000	0.0000	6.8000
uR	245.850	90.000	0.0014	1.0000	0.0000	6.8000
E	247.463	90.000	55.6344	223.6026	0.2879	0.4968	0.0000	6.8000
dPolE	247.463	90.000	99.9794	1.0000	0.0000	6.8000
uR	247.463	90.000	0.0007	1.0000	0.0000	6.8000
E	249.076	90.000	59.0830	357.5877	0.3170	0.3709	0.0000	6.8000
dPolE	249.076	90.000	99.9473	1.0000	0.0000	6.8000
