
FM-removed
XY-Scan
nm
E	210.379	90.000	25.1674	3.1385	0.2626	0.6556	0.0000	6.8000
dPolE	210.379	90.000	99.9696	1.0000	0.0000	6.8000
uR	210.379	90.000	0.0318	1.0000	0.0000	6.8000
E	211.990	90.000	37.0375	241.4397	0.2645	0.5461	0.0000	6.8000
dPolE	211.990	90.000	99.9727	1.0000	0.0000	6.8000
uR	211.990	90.000	0.0179	1.0000	0.0000	6.8000
E	213.602	90.000	27.5299	76.8034	0.2532	0.6280	0.0000	6.8000
dPolE	213.602	90.000	99.9963	1.0000	0.0000	6.8000
uR	213.602	90.000	0.0066	1.0000	0.0000	6.8000
E	215.214	90.000	41.5215	315.0847	0.2450	0.4725	0.0000	6.8000
dPolE	215.214	90.000	99.9983	1.0000	0.0000	6.8000
uR	215.214	90.000	0.0047	1.0000	0.0000	6.8000
E	216.826	90.000	49.3726	179.8433	0.2685	0.4794	0.0000	6.8000
dPolE	216.826	90.000	99.9422	1.0000	0.0000	6.8000
uR	216.826	90.000	0.0093	1.0000	0.0000	6.8000
E	218.438	90.000	24.0163	52.0175	0.2651	0.7023	0.0000	6.8000
dPolE	218.438	90.000	99.9110	1.0000	0.0000	6.8000
uR	218.438	90.000	0.0091	1.0000	0.0000	6.8000
E	220.050	90.000	10.0048	106.8297	0.2275	1.5277	0.0000	6.8000
dPolE	220.050	90.000	99.9761	1.0000	0.0000	6.8000
uR	220.050	90.000	0.0046	1.0000	0.0000	6.8000
E	221.662	90.000	32.7704	112.0085	0.2324	0.5113	0.0000	6.8000
dPolE	221.662	90.000	99.9902	1.0000	0.0000	6.8000
uR	221.662	90.000	0.0029	1.0000	0.0000	6.8000
E	223.274	90.000	4.8444	323.2259	0.2510	2.7583	0.0000	6.8000
dPolE	223.274	90.000	99.9875	1.0000	0.0000	6.8000
uR	223.274	90.000	0.0032	1.0000	0.0000	6.8000
E	224.886	90.000	38.8355	123.7804	0.2805	0.5356	0.0000	6.8000
dPolE	224.886	90.000	99.9979	1.0000	0.0000	6.8000
uR	224.886	90.000	0.0027	1.0000	0.0000	6.8000
E	226.498	90.000	70.8612	1.0652	0.2957	0.6750	0.0000	6.8000
dPolE	226.498	90.000	99.9803	1.0000	0.0000	6.8000
uR	226.498	90.000	0.0022	1.0000	0.0000	6.8000
E	228.111	90.000	34.4240	85.9812	0.2343	0.5200	0.0000	6.8000
dPolE	228.111	90.000	99.9830	1.0000	0.0000	6.8000
uR	228.111	90.000	0.0034	1.0000	0.0000	6.8000
E	229.723	90.000	37.8530	151.5236	0.2914	0.4531	0.0000	6.8000
dPolE	229.723	90.000	99.9687	1.0000	0.0000	6.8000
uR	229.723	90.000	0.0033	1.0000	0.0000	6.8000
E	231.335	90.000	77.0702	92.6600	0.2032	1.2896	0.0000	6.8000
dPolE	231.335	90.000	99.9697	1.0000	0.0000	6.8000
uR	231.335	90.000	0.0019	1.0000	0.0000	6.8000
E	232.948	90.000	49.8464	137.7306	0.2803	0.4649	0.0000	6.8000
dPolE	232.948	90.000	99.9752	1.0000	0.0000	6.8000
uR	232.948	90.000	0.0016	1.0000	0.0000	6.8000
E	234.560	90.000	82.8021	1.6340	0.2756	1.3396	0.0000	6.8000
dPolE	234.560	90.000	99.9824	1.0000	0.0000	6.8000
uR	234.560	90.000	0.0013	1.0000	0.0000	6.8000
E	236.173	90.000	42.2992	10.9074	0.3147	0.3840	0.0000	6.8000
dPolE	236.173	90.000	99.9993	1.0000	0.0000	6.8000
uR	236.173	90.000	0.0010	1.0000	0.0000	6.8000
E	237.786	90.000	24.3333	197.0561	0.3066	0.5144	0.0000	6.8000
dPolE	237.786	90.000	99.9787	1.0000	0.0000	6.8000
uR	237.786	90.000	0.0014	1.0000	0.0000	6.8000
E	239.398	90.000	51.0569	161.4182	0.2969	0.3769	0.0000	6.8000
dPolE	239.398	90.000	99.9866	1.0000	0.0000	6.8000
uR	239.398	90.000	0.0014	1.0000	0.0000	6.8000
E	241.011	90.000	41.8274	357.5478	0.3131	0.3469	0.0000	6.8000
dPolE	241.011	90.000	99.9930	1.0000	0.0000	6.8000
uR	241.011	90.000	0.0007	1.0000	0.0000	6.8000
E	242.624	90.000	62.7558	348.7236	0.3043	0.4239	0.0000	6.8000
dPolE	242.624	90.000	99.9697	1.0000	0.0000	6.8000
uR	242.624	90.000	0.0008	1.0000	0.0000	6.8000
E	244.237	90.000	7.4189	191.8263	0.3171	1.4055	0.0000	6.8000
dPolE	244.237	90.000	99.9864	1.0000	0.0000	6.8000
uR	244.237	90.000	0.0013	1.0000	0.0000	6.8000
E	245.850	90.000	27.8787	88.0696	0.2708	0.7458	0.0000	6.8000
dPolE	245.850	90.000	99.9962	1.0000	0.0000	6.8000
uR	245.850	90.000	0.0011	1.0000	0.0000	6.8000
E	247.463	90.000	19.8146	250.6527	0.2357	0.9044	0.0000	6.8000
dPolE	247.463	90.000	99.9876	1.0000	0.0000	6.8000
uR	247.463	90.000	0.0009	1.0000	0.0000	6.8000
E	249.076	90.000	10.2982	353.4395	0.3252	0.9721	0.0000	6.8000
dPolE	249.076	90.000	99.9705	1.0000	0.0000	6.8000
uR	249.076	90.000	0.0008	1.0000	0.0000	6.8000
E	250.689	90.000	32.6801	155.5625	0.3076	0.4258	0.0000	6.8000
dPolE	250.689	90.000	99.9482	1.0000	0.0000	6.8000
uR	250.689	90.000	0.0009	1.0000	0.0000	6.8000
E	252.302	90.000	49.6130	180.8383	0.3282	0.3374	0.0000	6.8000
dPolE	252.302	90.000	99.9466	1.0000	0.0000	6.8000
uR	252.302	90.000	0.0009	1.0000	0.0000	6.8000
E	253.916	90.000	21.6916	7.2186	0.2900	0.4375	0.0000	6.8000
dPolE	253.916	90.000	99.9533	1.0000	0.0000	6.8000
