
FM-removed
XY-Scan
nm
E	210.379	90.000	27.6636	262.6570	0.2496	0.6142	0.0000	6.8000
dPolE	210.379	90.000	99.9960	1.0000	0.0000	6.8000
uR	210.379	90.000	0.0279	1.0000	0.0000	6.8000
E	211.990	90.000	29.7441	28.5791	0.2826	0.6355	0.0000	6.8000
dPolE	211.990	90.000	99.9765	1.0000	0.0000	6.8000
uR	211.990	90.000	0.0123	1.0000	0.0000	6.8000
E	213.602	90.000	20.8670	105.8753	0.2434	0.7523	0.0000	6.8000
dPolE	213.602	90.000	99.9999	1.0000	0.0000	6.8000
uR	213.602	90.000	0.0083	1.0000	0.0000	6.8000
E	215.214	90.000	48.3704	42.4261	0.2398	0.4605	0.0000	6.8000
dPolE	215.214	90.000	99.9619	1.0000	0.0000	6.8000
uR	215.214	90.000	0.0120	1.0000	0.0000	6.8000
E	216.826	90.000	42.6174	287.2266	0.2705	0.5380	0.0000	6.8000
dPolE	216.826	90.000	99.9955	1.0000	0.0000	6.8000
uR	216.826	90.000	0.0056	1.0000	0.0000	6.8000
E	218.438	90.000	45.8202	208.9953	0.2800	0.4979	0.0000	6.8000
dPolE	218.438	90.000	99.9031	1.0000	0.0000	6.8000
uR	218.438	90.000	0.0090	1.0000	0.0000	6.8000
E	220.050	90.000	46.0981	206.1062	0.2688	0.4621	0.0000	6.8000
dPolE	220.050	90.000	99.9963	1.0000	0.0000	6.8000
uR	220.050	90.000	0.0031	1.0000	0.0000	6.8000
E	221.662	90.000	19.1980	169.7435	0.2338	0.6027	0.0000	6.8000
dPolE	221.662	90.000	99.9729	1.0000	0.0000	6.8000
uR	221.662	90.000	0.0047	1.0000	0.0000	6.8000
E	223.274	90.000	30.8068	159.4530	0.2712	0.4927	0.0000	6.8000
dPolE	223.274	90.000	99.9795	1.0000	0.0000	6.8000
uR	223.274	90.000	0.0036	1.0000	0.0000	6.8000
E	224.886	90.000	14.1232	243.1026	0.2463	1.1712	0.0000	6.8000
dPolE	224.886	90.000	99.9631	1.0000	0.0000	6.8000
uR	224.886	90.000	0.0047	1.0000	0.0000	6.8000
E	226.498	90.000	31.5808	346.7385	0.2871	0.4681	0.0000	6.8000
dPolE	226.498	90.000	99.9800	1.0000	0.0000	6.8000
uR	226.498	90.000	0.0025	1.0000	0.0000	6.8000
E	228.111	90.000	59.1466	72.5625	0.2375	0.5577	0.0000	6.8000
dPolE	228.111	90.000	99.9708	1.0000	0.0000	6.8000
uR	228.111	90.000	0.0026	1.0000	0.0000	6.8000
E	229.723	90.000	63.5174	354.0539	0.2892	0.4816	0.0000	6.8000
dPolE	229.723	90.000	99.9167	1.0000	0.0000	6.8000
uR	229.723	90.000	0.0032	1.0000	0.0000	6.8000
E	231.335	90.000	51.7930	161.5386	0.2817	0.3969	0.0000	6.8000
dPolE	231.335	90.000	99.9823	1.0000	0.0000	6.8000
uR	231.335	90.000	0.0019	1.0000	0.0000	6.8000
E	232.948	90.000	26.5437	105.7144	0.2550	0.6994	0.0000	6.8000
dPolE	232.948	90.000	99.9830	1.0000	0.0000	6.8000
